DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH04,2018,1504346,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH04,2019,1520968,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH04,2020,1539275,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH04,2021,1553423,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2010,1094202,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2011,1103641,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2012,1113929,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2013,1123672,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2014,1134781,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2015,1144572,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2016,1153485,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2017,1162684,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2018,1169358,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2019,1176321,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2020,1183813,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH05,2021,1193069,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2010,739701,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2011,749476,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2012,757552,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2013,765879,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2014,774123,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2015,782374,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2016,790458,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2017,799287,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2018,806071,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2019,813056,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2020,818962,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH06,2021,825745,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2010,335720,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2011,333753,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2012,336943,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2013,341652,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2014,346539,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2015,350363,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2016,351946,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2017,354375,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2018,353709,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2019,353343,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2020,351491,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CH07,2021,350986,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2010,819140,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2011,839751,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2012,862011,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2013,865878,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2014,858000,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2015,847008,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2016,848319,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2017,854802,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2018,864236,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2019,875899,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2020,888005,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CY00,2021,896007,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2010,1227932,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2011,1234037,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2012,1241664,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2013,1246780,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2014,1243201,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2015,1259079,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2016,1267449,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2017,1280508,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2018,1294513,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2019,1308632,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2020,1324277,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ01,2021,1335084,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2010,1247330,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2011,1264986,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2012,1279345,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2013,1291816,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2014,1302336,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2015,1315299,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2016,1326876,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2017,1338982,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2018,1352795,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2019,1369332,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2020,1385141,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ02,2021,1397997,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2010,1205834,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2011,1207027,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2012,1207847,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2013,1209298,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2014,1210176,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2015,1212423,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2016,1214450,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2017,1217411,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2018,1221012,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2019,1226805,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2020,1233982,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ03,2021,1234592,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2010,1133425,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2011,1132252,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2012,1131191,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2013,1128490,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2014,1125429,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2015,1123265,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2016,1120654,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2017,1118126,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2018,1116766,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2019,1115685,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2020,1115629,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ04,2021,1110315,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2010,1506467,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2011,1508735,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2012,1508867,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2013,1507980,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2014,1506503,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2015,1506813,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2016,1507209,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2017,1508527,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2018,1510726,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2019,1513693,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2020,1517999,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ05,2021,1516135,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2010,1671993,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2011,1675872,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2012,1678250,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2013,1679857,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2014,1680287,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2015,1682748,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2016,1684500,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2017,1687764,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2018,1692123,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2019,1696941,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2020,1701802,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ06,2021,1704179,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2010,1229931,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2011,1229117,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2012,1227668,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2013,1225302,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2014,1222655,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2015,1220972,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2016,1219394,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2017,1217623,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2018,1216234,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2019,1215413,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2020,1214570,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ07,2021,1210641,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2010,1239176,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2011,1234705,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2012,1230613,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2013,1226602,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2014,1221832,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2015,1217676,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2016,1213311,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2017,1209879,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2018,1205886,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2019,1203299,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2020,1200539,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,CZ08,2021,1192834,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2010,4000848,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2011,3910637,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2012,3924922,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2013,3947568,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2014,3972881,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2015,4008288,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2016,4069533,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2017,4098278,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2018,4126688,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2019,4143418,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2020,4154223,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE11,2021,4151094,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2010,2740503,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2011,2663588,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2012,2671524,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2013,2686573,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2014,2702831,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2015,2721266,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2016,2761977,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2017,2779314,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2018,2795783,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2019,2805129,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2020,2810854,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE12,2021,2807601,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2010,2196018,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2011,2142723,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2012,2150906,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2013,2162340,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2014,2174500,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2015,2191622,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2016,2224535,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2017,2239734,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2018,2254674,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2019,2264469,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2020,2271351,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE13,2021,2276924,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2010,1807552,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2011,1761557,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2012,1765089,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2013,1772630,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2014,1781066,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2015,1795468,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2016,1823573,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2017,1834567,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2018,1846280,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2019,1856517,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2020,1863966,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE14,2021,1867424,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2010,4346465,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2011,4313946,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2012,4363176,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2013,4415649,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2014,4469342,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2015,4519979,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2016,4588944,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2017,4633323,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2018,4649534,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2019,4686163,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2020,4710865,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE21,2021,4719716,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2010,1189194,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2011,1172475,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2012,1175923,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2013,1181472,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2014,1189153,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2015,1197558,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2016,1212119,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2017,1219397,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2018,1230037,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2019,1238528,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2020,1244169,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE22,2021,1247063,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2010,1081417,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2011,1071424,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2012,1072091,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2013,1074738,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2014,1077991,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2015,1082761,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2016,1092339,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2017,1098378,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2018,1104407,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2019,1109269,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2020,1112102,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE23,2021,1112267,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2010,1076400,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2011,1065322,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2012,1061573,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2013,1058711,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2014,1056365,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2015,1055955,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2016,1059358,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2017,1062394,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2018,1066840,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2019,1067482,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2020,1065371,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE24,2021,1062085,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2010,1710145,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2011,1679849,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2012,1688414,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2013,1698515,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2014,1707376,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2015,1715195,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2016,1738686,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2017,1750059,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2018,1759643,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2019,1770401,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2020,1775169,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE25,2021,1775704,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE26,2010,1321957,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE26,2011,1302144,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE26,2012,1299076,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,DE26,2013,1297727,
